date,day_num,plot,ndvi,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020,crop,year,com,radiation,min_ndvi,max_ndvi,scaled_ndvi,frac,par,apar,rotation,gp
2018-04-18,108,13291807,0.36906952969840984,4.52,MIS,MIS,MIS,MIS,2018,63151,20110451.46452061,0.19443403751167376,0.8755654353370409,0.25639031285929686,0.06573599252808812,9653016.702969892,634550.6338599387,MIS_MIS_MIS,top
2018-04-19,109,6787103,0.7193605683836589,0.33,MIS,MIS,MIS,MIS,2018,63195,19855015.22299171,0.1581965907280548,0.8487464036169339,0.8126335959863691,0.6603733613257373,9530407.30703602,6293627.108150745,MIS_MIS_MIS,top
2018-04-19,109,6801438,0.22602357385536895,1.2,MIS,MIS,MIS,MIS,2018,63149,20094878.72463808,0.05225541919217437,0.679742152516227,0.2769272168395878,0.07668868342652009,9645541.787826275,739703.90064388,MIS_MIS_MIS,low
2018-04-19,109,6815364,0.13670337013596812,6.66,MIS,MIS,MIS,MIS,2018,63444,20464945.04293479,0.11633484928319594,0.8640873567770765,0.0272396556997689,7.419988426419525e-4,9823173.6206087,7288.783457562613,MIS_MIS_MIS,low
2018-04-19,109,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,20563811.42832985,0.10322638241291604,0.75,1,1,9870629.485598328,9870629.485598328,MIS_MIS_MIS,top
2018-04-19,109,6838703,0.16173690493388002,1.33,MIS,MIS,MIS,MIS,2018,63194,20210582.483849324,0.15,0.7526723339348179,0.01947476974303822,3.792666565443571e-4,9701079.592247676,3679.296021822471,MIS_MIS_MIS,low
2018-04-19,109,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,19957853.595409237,0.18184657615101008,0.75,1,1,9579769.725796431,9579769.725796431,MIS_MIS_MIS,top
2018-04-19,109,6851622,0.5532505600747433,0.58,MIS,MIS,MIS,MIS,2018,63455,20412185.665719043,0.27396412680756393,0.7400515569439244,0.5992146863636081,0.3590582403538372,9797849.11954514,3517998.4641162716,MIS_MIS_MIS,top
2018-04-19,109,6857720,0.1977412574519071,5.45,MIS,MIS,MIS,MIS,2018,63149,20094878.72463808,0.05515684448253138,0.7837335879847629,0.19570266858090976,0.0382995344896894,9645541.787826275,369419.7603745929,MIS_MIS_MIS,low
2018-04-19,109,13282854,0.14351421814196694,14.48,MIS,MIS,MIS,MIS,2018,63327,20350594,0.15,0.72812692995962,-0.01121861224919251,1.2585726079773237e-4,9768285.12,1229.4096078944483,MIS_MIS_MIS,low
2018-04-19,109,13291807,0.36906952969840984,4.52,MIS,MIS,MIS,MIS,2018,63151,20105282.54696841,0.19443403751167376,0.8755654353370409,0.25639031285929686,0.06573599252808812,9650535.622544838,634387.5375756557,MIS_MIS_MIS,top
2018-04-20,110,6787103,0.7193605683836589,0.33,MIS,MIS,MIS,MIS,2018,63195,18247626.543237712,0.1581965907280548,0.8487464036169339,0.8126335959863691,0.6603733613257373,8758860.740754101,5784118.308755823,MIS_MIS_MIS,top
2018-04-20,110,6801438,0.22602357385536895,1.2,MIS,MIS,MIS,MIS,2018,63149,18539098.28480339,0.05225541919217437,0.679742152516227,0.2769272168395878,0.07668868342652009,8898767.176705627,682434.7389006858,MIS_MIS_MIS,low
2018-04-20,110,6815364,0.13670337013596812,6.66,MIS,MIS,MIS,MIS,2018,63444,18565346.87263952,0.11633484928319594,0.8640873567770765,0.0272396556997689,7.419988426419525e-4,8911366.498866968,6612.223628517559,MIS_MIS_MIS,low
2018-04-20,110,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,18662922.407593314,0.10322638241291604,0.75,1,1,8958202.75564479,8958202.75564479,MIS_MIS_MIS,top
2018-04-20,110,6838703,0.16173690493388002,1.33,MIS,MIS,MIS,MIS,2018,63194,18550331.22420789,0.15,0.7526723339348179,0.01947476974303822,3.792666565443571e-4,8904158.987619787,3377.0506085739444,MIS_MIS_MIS,low
2018-04-20,110,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,18438000.409196828,0.18184657615101008,0.75,1,1,8850240.196414476,8850240.196414476,MIS_MIS_MIS,top
2018-04-20,110,6851622,0.5532505600747433,0.58,MIS,MIS,MIS,MIS,2018,63455,18629446.726234134,0.27396412680756393,0.7400515569439244,0.5992146863636081,0.3590582403538372,8942134.428592384,3210747.052937847,MIS_MIS_MIS,top
2018-04-20,110,6857720,0.1977412574519071,5.45,MIS,MIS,MIS,MIS,2018,63149,18539098.28480339,0.05515684448253138,0.7837335879847629,0.19570266858090976,0.0382995344896894,8898767.176705627,340818.6403999532,MIS_MIS_MIS,low
2018-04-20,110,13282854,0.14351421814196694,14.48,MIS,MIS,MIS,MIS,2018,63327,18767008,0.15,0.72812692995962,-0.01121861224919251,1.2585726079773237e-4,9008163.84,1133.7428257195822,MIS_MIS_MIS,low
2018-04-20,110,13291807,0.36906952969840984,4.52,MIS,MIS,MIS,MIS,2018,63151,18493689.18953078,0.19443403751167376,0.8755654353370409,0.25639031285929686,0.06573599252808812,8876970.810974773,583536.486902294,MIS_MIS_MIS,top
2018-04-21,111,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,19447406.81019788,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,9334755.268894982,6077007.228236703,MIS_MIS_MIS,top
2018-04-21,111,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,19578089.537503287,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,9397482.978001578,615359.4748473553,MIS_MIS_MIS,low
2018-04-21,111,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,20341812.691143863,0.11633484928319594,0.8640873567770765,0,0,9764070.091749052,0,MIS_MIS_MIS,low
2018-04-21,111,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,20483492.90825278,0.10322638241291604,0.75,1,1,9832076.595961334,9832076.595961334,MIS_MIS_MIS,top
2018-04-21,111,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,19793207.07555445,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,9500739.396266134,297.17850755607964,MIS_MIS_MIS,low
2018-04-21,111,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,19462371.575123943,0.18184657615101008,0.75,1,1,9341938.356059492,9341938.356059492,MIS_MIS_MIS,top
2018-04-21,111,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,20058607.370598577,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,9628131.537887316,6048223.241019273,MIS_MIS_MIS,top
2018-04-21,111,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,19578089.537503287,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,9397482.978001578,231482.2107132303,MIS_MIS_MIS,low
2018-04-21,111,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,19812176,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,9509844.48,22486.21844979621,MIS_MIS_MIS,low
2018-04-21,111,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,19725316.666823167,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,9468152.00007512,875873.3331491438,MIS_MIS_MIS,top
2018-04-22,112,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,17560279.971217416,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,8428934.386184359,5487309.920363753,MIS_MIS_MIS,top
2018-04-22,112,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,17638096.79344971,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,8466286.46085586,554383.5091433631,MIS_MIS_MIS,low
2018-04-22,112,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,17911771.883396428,0.11633484928319594,0.8640873567770765,0,0,8597650.504030285,0,MIS_MIS_MIS,low
2018-04-22,112,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,18289891.622172195,0.10322638241291604,0.75,1,1,8779147.978642654,8779147.978642654,MIS_MIS_MIS,top
2018-04-22,112,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,17712477.863648817,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,8501989.374551432,265.9380926267506,MIS_MIS_MIS,low
2018-04-22,112,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,17776344.214429248,0.18184657615101008,0.75,1,1,8532645.22292604,8532645.22292604,MIS_MIS_MIS,top
2018-04-22,112,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,17618773.375538707,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,8457011.220258579,5312546.01275965,MIS_MIS_MIS,top
2018-04-22,112,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,17638096.79344971,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,8466286.46085586,208544.64020611244,MIS_MIS_MIS,low
2018-04-22,112,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,17670670,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,8481921.6,20055.67413565579,MIS_MIS_MIS,low
2018-04-22,112,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,18072100.430861644,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,8674608.206813589,802464.7263588981,MIS_MIS_MIS,top
2018-04-23,113,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,13246227.432270642,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,6358189.167489908,4139236.693015778,MIS_MIS_MIS,top
2018-04-23,113,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,12993374.75408748,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,6236819.88196199,408395.1219987015,MIS_MIS_MIS,low
2018-04-23,113,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,14648673.243922807,0.11633484928319594,0.8640873567770765,0,0,7031363.157082947,0,MIS_MIS_MIS,low
2018-04-23,113,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,14749063.133036353,0.10322638241291604,0.75,1,1,7079550.303857449,7079550.303857449,MIS_MIS_MIS,top
2018-04-23,113,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,13412004.48977383,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,6437762.155091438,201.37006915514104,MIS_MIS_MIS,low
2018-04-23,113,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,13190269.966567434,0.18184657615101008,0.75,1,1,6331329.583952368,6331329.583952368,MIS_MIS_MIS,top
2018-04-23,113,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,13765969.784581697,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,6607665.496599214,4150819.488511256,MIS_MIS_MIS,top
2018-04-23,113,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,12993374.75408748,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,6236819.88196199,153627.61044381294,MIS_MIS_MIS,low
2018-04-23,113,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,12892418,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,6188360.64,14632.50313817547,MIS_MIS_MIS,low
2018-04-23,113,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,13633347.984976208,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,6544007.032788579,605368.5293512922,MIS_MIS_MIS,top
2018-04-24,114,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,18275533.8645622,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,8772256.254989855,5710815.456207299,MIS_MIS_MIS,top
2018-04-24,114,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,18245914.717261933,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,8758039.064285727,573487.8511519857,MIS_MIS_MIS,low
2018-04-24,114,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,19273324.961190566,0.11633484928319594,0.8640873567770765,0,0,9251195.981371472,0,MIS_MIS_MIS,low
2018-04-24,114,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,19417052.151891652,0.10322638241291604,0.75,1,1,9320185.032907993,9320185.032907993,MIS_MIS_MIS,top
2018-04-24,114,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,18543170.297017287,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,8900721.742568297,278.4102471717034,MIS_MIS_MIS,low
2018-04-24,114,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,18306026.540101696,0.18184657615101008,0.75,1,1,8786892.739248814,8786892.739248814,MIS_MIS_MIS,top
2018-04-24,114,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,18811304.772096932,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,9029426.290606529,5672127.113034878,MIS_MIS_MIS,top
2018-04-24,114,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,18245914.717261933,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,8758039.064285727,215731.196200029,MIS_MIS_MIS,low
2018-04-24,114,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,18316616,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,8791975.68,20788.803240847068,MIS_MIS_MIS,low
2018-04-24,114,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,18649017.004867338,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,8951528.162336322,828081.8483122935,MIS_MIS_MIS,top
2018-04-25,115,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,15724751.62379886,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,7547880.779423453,4913736.325500365,MIS_MIS_MIS,top
2018-04-25,115,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,16047568.376922935,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,7702832.820923009,504391.5664030436,MIS_MIS_MIS,low
2018-04-25,115,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,16811924.80566411,0.11633484928319594,0.8640873567770765,0,0,8069723.906718773,0,MIS_MIS_MIS,low
2018-04-25,115,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,16833191.941931125,0.10322638241291604,0.75,1,1,8079932.1321269395,8079932.1321269395,MIS_MIS_MIS,top
2018-04-25,115,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,16254433.27976958,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,7802127.974289399,244.0467684096356,MIS_MIS_MIS,low
2018-04-25,115,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,15414525.487795394,0.18184657615101008,0.75,1,1,7398972.234141788,7398972.234141788,MIS_MIS_MIS,top
2018-04-25,115,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,16770403.096660577,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,8049793.486397076,5056738.97975387,MIS_MIS_MIS,top
2018-04-25,115,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,16047568.376922935,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,7702832.820923009,189738.97311818963,MIS_MIS_MIS,low
2018-04-25,115,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,16802752,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,8065320.96,19070.61354743417,MIS_MIS_MIS,low
2018-04-25,115,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,15600907.027148211,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,7488435.373031141,692735.0606746385,MIS_MIS_MIS,top
2018-04-26,116,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,14876570.35178121,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,7140753.76885498,4648693.084969017,MIS_MIS_MIS,top
2018-04-26,116,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,14581610.379167616,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,6999172.982000455,458314.9999475184,MIS_MIS_MIS,low
2018-04-26,116,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,17257081.117851503,0.11633484928319594,0.8640873567770765,0,0,8283398.936568721,0,MIS_MIS_MIS,low
2018-04-26,116,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,17235234.224627636,0.10322638241291604,0.75,1,1,8272912.4278212655,8272912.4278212655,MIS_MIS_MIS,top
2018-04-26,116,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,15232131.161689198,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,7311422.957610815,228.6977541461632,MIS_MIS_MIS,low
2018-04-26,116,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,14531848.828688864,0.18184657615101008,0.75,1,1,6975287.437770654,6975287.437770654,MIS_MIS_MIS,top
2018-04-26,116,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,15992816.663354944,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,7676551.998410373,4822275.228062215,MIS_MIS_MIS,top
2018-04-26,116,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,14581610.379167616,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,6999172.982000455,172406.168633712,MIS_MIS_MIS,low
2018-04-26,116,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,14760350,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,7084968,16752.54926543402,MIS_MIS_MIS,low
2018-04-26,116,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,15120121.974470451,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,7257658.547745816,671386.515871531,MIS_MIS_MIS,top
2018-04-27,117,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,21205515.833132125,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,10178647.59990342,6626388.507945268,MIS_MIS_MIS,top
2018-04-27,117,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,21204463.57232332,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,10178142.514715193,666478.0822096883,MIS_MIS_MIS,low
2018-04-27,117,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,21623715.817947395,0.11633484928319594,0.8640873567770765,0,0,10379383.59261475,0,MIS_MIS_MIS,low
2018-04-27,117,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,21895218.43997226,0.10322638241291604,0.75,1,1,10509704.851186683,10509704.851186683,MIS_MIS_MIS,top
2018-04-27,117,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,21377340.84327831,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,10261123.604773588,320.9629557793688,MIS_MIS_MIS,low
2018-04-27,117,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,21474105.94723611,0.18184657615101008,0.75,1,1,10307570.854673332,10307570.854673332,MIS_MIS_MIS,top
2018-04-27,117,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,21360084.198890746,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,10252840.415467558,6440654.393147152,MIS_MIS_MIS,top
2018-04-27,117,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,21204463.57232332,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,10178142.514715193,250711.6996940406,MIS_MIS_MIS,low
2018-04-27,117,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,21051716,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,10104823.68,23893.058729090135,MIS_MIS_MIS,low
2018-04-27,117,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,21723431.894391555,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,10427247.309307946,964596.6664140512,MIS_MIS_MIS,top
2018-04-28,118,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,7923057.687077655,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,3803067.6897972743,2475830.2895612316,MIS_MIS_MIS,top
2018-04-28,118,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,7516290.164416357,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,3607819.2789198514,236244.7244668913,MIS_MIS_MIS,low
2018-04-28,118,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,8518591.550685326,0.11633484928319594,0.8640873567770765,0,0,4088923.944328956,0,MIS_MIS_MIS,low
2018-04-28,118,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,8924509.603614757,0.10322638241291604,0.75,1,1,4283764.609735083,4283764.609735083,MIS_MIS_MIS,top
2018-04-28,118,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,7737593.453266802,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,3714044.857568065,116.17351678988123,MIS_MIS_MIS,low
2018-04-28,118,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,8169638.1775063025,0.18184657615101008,0.75,1,1,3921426.3252030257,3921426.3252030257,MIS_MIS_MIS,top
2018-04-28,118,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,7546911.999566097,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,3622517.7597917262,2275602.074977989,MIS_MIS_MIS,top
2018-04-28,118,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,7516290.164416357,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,3607819.2789198514,88869.11362256893,MIS_MIS_MIS,low
2018-04-28,118,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,7012320,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,3365913.6,7958.770372314226,MIS_MIS_MIS,low
2018-04-28,118,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,8657546.68157898,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,4155622.4071579105,384425.4770136548,MIS_MIS_MIS,top
2018-04-29,119,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,11485030.543815585,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,5512814.661031481,3588890.504141023,MIS_MIS_MIS,top
2018-04-29,119,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,11427271.67825486,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,5485090.405562333,359170.8928186725,MIS_MIS_MIS,low
2018-04-29,119,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,11044415.66108023,0.11633484928319594,0.8640873567770765,0,0,5301319.51731851,0,MIS_MIS_MIS,low
2018-04-29,119,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,11269248.786192378,0.10322638241291604,0.75,1,1,5409239.417372341,5409239.417372341,MIS_MIS_MIS,top
2018-04-29,119,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,11423643.126771905,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,5483348.700850514,171.5164804929544,MIS_MIS_MIS,low
2018-04-29,119,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,11827265.083525795,0.18184657615101008,0.75,1,1,5677087.240092382,5677087.240092382,MIS_MIS_MIS,top
2018-04-29,119,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,11129224.26483188,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,5342027.647119302,3355768.005695957,MIS_MIS_MIS,top
2018-04-29,119,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,11427271.67825486,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,5485090.405562333,135110.73720630523,MIS_MIS_MIS,low
2018-04-29,119,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,11043234,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,5300752.319999999,12533.735421905034,MIS_MIS_MIS,low
2018-04-29,119,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,11913344.254460547,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,5718405.242141062,528994.3232525091,MIS_MIS_MIS,top
2018-04-30,120,6787103,0.7153674832962138,0.33,MIS,MIS,MIS,MIS,2018,63195,16498039.3962308,0.1581965907280548,0.8487464036169339,0.8068511237983885,0.6510087359747225,7919058.910190783,5155376.531232665,MIS_MIS_MIS,top
2018-04-30,120,6801438,0.21282498028305916,1.2,MIS,MIS,MIS,MIS,2018,63149,16432897.213103823,0.05225541919217437,0.679742152516227,0.255893156880437,0.06548130773823595,7887790.662289835,516502.8477321846,MIS_MIS_MIS,low
2018-04-30,120,6815364,0.11633484928319594,6.66,MIS,MIS,MIS,MIS,2018,63444,15245819.111704698,0.11633484928319594,0.8640873567770765,0,0,7317993.173618254,0,MIS_MIS_MIS,low
2018-04-30,120,6819224,0.75,1.78,MIS,MIS,MIS,MIS,2018,63366,16103213.982701184,0.10322638241291604,0.75,1,1,7729542.711696568,7729542.711696568,MIS_MIS_MIS,top
2018-04-30,120,6838703,0.14662936868574455,1.33,MIS,MIS,MIS,MIS,2018,63194,16229826.552714352,0.15,0.7526723339348179,-0.00559280910117236,3.127951364215643e-5,7790316.745302889,243.6773189114214,MIS_MIS_MIS,low
2018-04-30,120,6841153,0.75,3.36,MIS,MIS,MIS,MIS,2018,63138,17077717.94454414,0.18184657615101008,0.75,1,1,8197304.613381187,8197304.613381187,MIS_MIS_MIS,top
2018-04-30,120,6851622,0.6433755233535682,0.58,MIS,MIS,MIS,MIS,2018,63455,15270795.056778949,0.27396412680756393,0.7400515569439244,0.7925796163134622,0.628182448195595,7329981.627253895,4604565.803837082,MIS_MIS_MIS,top
2018-04-30,120,6857720,0.16950478341255498,5.45,MIS,MIS,MIS,MIS,2018,63149,16432897.213103823,0.05515684448253138,0.7837335879847629,0.15694700654368796,0.02463236286302443,7887790.662289835,194294.921781099,MIS_MIS_MIS,low
2018-04-30,120,13282854,0.12188780832665,14.48,MIS,MIS,MIS,MIS,2018,63327,15807000,0.15,0.72812692995962,-0.04862633137555714,0.00236452010304549,7587360,17940.46524904325,MIS_MIS_MIS,low
2018-04-30,120,13291807,0.4016002573447954,4.52,MIS,MIS,MIS,MIS,2018,63151,17324683.164496828,0.19443403751167376,0.8755654353370409,0.304150154426204,0.09250731643748376,8315847.918958477,769276.7748850825,MIS_MIS_MIS,top
